,archive_date,financial_share,fin_pos_share_count,fin_neg_share_count,fin_neu_share_count,fin_pos_share,fin_neg_share,fin_neu_share
0,01.01.2026,0.11290322580645161,0.21428571428571427,0.5714285714285714,0.21428571428571427,0.21492386572293642,0.5862264199528999,0.19884971432416368
1,01.02.2026,0.1256544502617801,0.25,0.4166666666666667,0.3333333333333333,0.25997995752078296,0.45055613144352163,0.2894639110356954
2,01.03.2026,0.05555555555555555,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.31941092885857275,0.41147684728613054,0.2691122238552967
3,01.04.2026,0.17995444191343962,0.3924050632911392,0.27848101265822783,0.3291139240506329,0.39591761628731165,0.2952432337061505,0.3088391500065379
4,01.11.2025,0.06206896551724138,0.4444444444444444,0.5555555555555556,0.0,0.4407108922326151,0.5592891077673849,0.0
5,01.12.2025,0.2074074074074074,0.2976190476190476,0.47619047619047616,0.2261904761904762,0.30016196321690425,0.5036045018257138,0.196233534957382
6,02.01.2026,0.1890547263681592,0.5263157894736842,0.2894736842105263,0.18421052631578946,0.5555615413870121,0.3039731177942492,0.1404653408187387
7,02.02.2026,0.25227272727272726,0.4594594594594595,0.36936936936936937,0.17117117117117117,0.464477840337256,0.38636473406105143,0.1491574256016926
8,02.03.2026,0.20987654320987653,0.36470588235294116,0.4470588235294118,0.18823529411764706,0.34742333008927767,0.4796446991219881,0.1729319707887342
9,02.04.2026,0.1848101265822785,0.4794520547945205,0.3835616438356164,0.136986301369863,0.4779206729364447,0.4017930884363365,0.12028623862721885
10,02.11.2025,0.044444444444444446,0.3333333333333333,0.5,0.16666666666666666,0.35166995777752935,0.5407342518874291,0.10759579033504157
11,02.12.2025,0.24,0.4583333333333333,0.3958333333333333,0.14583333333333334,0.457701996811923,0.42267158338047806,0.11962641980759896
12,03.01.2026,0.052980132450331126,0.625,0.125,0.25,0.6353246507635295,0.12708692982076977,0.23758841941570075
13,03.02.2026,0.2776735459662289,0.46621621621621623,0.39864864864864863,0.13513513513513514,0.46070397437529886,0.41645297842097506,0.12284304720372605
14,03.03.2026,0.24703087885985747,0.3173076923076923,0.5192307692307693,0.16346153846153846,0.2968656755950596,0.5611775360784108,0.14195678832652958
15,03.04.2026,0.0990990990990991,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.341069257154704,0.4184640729562155,0.24046666988908053
16,03.11.2025,0.2867647058823529,0.4188034188034188,0.42735042735042733,0.15384615384615385,0.4251257836698087,0.43836921483100416,0.13650500149918718
17,03.12.2025,0.22384937238493724,0.4392523364485981,0.34579439252336447,0.21495327102803738,0.43752320743765527,0.36613797791851316,0.19633881464383157
18,04.01.2026,0.04487179487179487,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.4671763112325773,0.4257357830740633,0.1070879056933594
19,04.02.2026,0.24822695035460993,0.4714285714285714,0.39285714285714285,0.1357142857142857,0.4691798930918062,0.4203369860483212,0.11048312085987262
20,04.03.2026,0.1996124031007752,0.39805825242718446,0.47572815533980584,0.1262135922330097,0.40836121218351845,0.48132604959796516,0.11031273821851637
21,04.04.2026,0.019736842105263157,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3241343439777015,0.37278743725542285,0.3030782187668756
22,04.11.2025,0.29442508710801396,0.46745562130177515,0.42011834319526625,0.11242603550295859,0.4713885017063855,0.42932337977475593,0.09928811851885853
23,04.12.2025,0.22064777327935223,0.4954128440366973,0.3394495412844037,0.1651376146788991,0.4962107246589116,0.3466280811539937,0.15716119418709473
24,05.01.2026,0.1804733727810651,0.5573770491803278,0.26229508196721313,0.18032786885245902,0.5607086020436546,0.271251677490059,0.1680397204662864
25,05.02.2026,0.27378964941569284,0.40853658536585363,0.47560975609756095,0.11585365853658537,0.40455172628396674,0.49729899324885074,0.09814928046718255
26,05.03.2026,0.21022727272727273,0.3783783783783784,0.43243243243243246,0.1891891891891892,0.3772934505190871,0.45741842793555204,0.16528812154536088
27,05.04.2026,0.040268456375838924,0.8333333333333334,0.0,0.16666666666666666,0.8157714866107534,0.0,0.1842285133892466
28,05.11.2025,0.31758034026465026,0.49404761904761907,0.35714285714285715,0.1488095238095238,0.4995147799099865,0.3706588021804697,0.1298264179095438
29,05.12.2025,0.21468926553672316,0.4342105263157895,0.23684210526315788,0.32894736842105265,0.425175734327816,0.25765753753169907,0.3171667281404849
30,06.01.2026,0.21194029850746268,0.5633802816901409,0.19718309859154928,0.23943661971830985,0.5683363823053393,0.2153600443334351,0.21630357336122555
31,06.02.2026,0.21729490022172948,0.5,0.336734693877551,0.16326530612244897,0.5059717579147993,0.3564357361351161,0.1375925059500846
32,06.03.2026,0.2346723044397463,0.2882882882882883,0.4954954954954955,0.21621621621621623,0.2803279494418301,0.5251883609085609,0.194483689649609
33,06.04.2026,0.21285140562248997,0.5471698113207547,0.3018867924528302,0.1509433962264151,0.5454182420490402,0.3299900335835727,0.12459172436738702
34,06.11.2025,0.31645569620253167,0.48,0.37142857142857144,0.14857142857142858,0.4826062097552446,0.38611568755843695,0.13127810268631845
35,06.12.2025,0.15668202764976957,0.3235294117647059,0.5,0.17647058823529413,0.30629898199876004,0.5377780896838201,0.15592292831741983
36,07.01.2026,0.19858156028368795,0.40476190476190477,0.34523809523809523,0.25,0.4062515215755903,0.35413208441549565,0.23961639400891402
37,07.02.2026,0.06451612903225806,0.2857142857142857,0.5,0.21428571428571427,0.2733520831766585,0.5030286673891669,0.22361924943417463
38,07.03.2026,0.054187192118226604,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.39513468420970377,0.3850073251307084,0.2198579906595878
39,07.04.2026,0.19662921348314608,0.3,0.5142857142857142,0.18571428571428572,0.29348433302389415,0.5378574522620981,0.16865821471400766
40,07.11.2025,0.22245762711864406,0.4095238095238095,0.45714285714285713,0.13333333333333333,0.40825182899513957,0.4746062641507662,0.11714190685409423
41,07.12.2025,0.06707317073170732,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.4466199687917271,0.19311566336905148,0.3602643678392214
42,08.01.2026,0.17370892018779344,0.44594594594594594,0.35135135135135137,0.20270270270270271,0.4418824800718002,0.3731193584813055,0.18499816144689424
43,08.02.2026,0.0625,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16554876992041162,0.6796878915288433,0.15476333855074503
44,08.03.2026,0.07650273224043716,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.39682671327598235,0.4542088811979702,0.14896440552604745
45,08.04.2026,0.1623529411764706,0.4492753623188406,0.3333333333333333,0.21739130434782608,0.450519574037439,0.33355596193970605,0.215924464022855
46,08.11.2025,0.04878048780487805,0.3,0.6,0.1,0.27322245071839396,0.6277577974461053,0.09901975183550074
47,08.12.2025,0.19851116625310175,0.4,0.375,0.225,0.3907843676079341,0.3941014717476284,0.2151141606444375
48,09.01.2026,0.1802030456852792,0.4507042253521127,0.30985915492957744,0.23943661971830985,0.4676109245795511,0.3304865651774868,0.20190251024296207
49,09.02.2026,0.23623853211009174,0.5533980582524272,0.33980582524271846,0.10679611650485436,0.5606137556055897,0.34852008490499814,0.09086615948941217
50,09.03.2026,0.2400990099009901,0.422680412371134,0.422680412371134,0.15463917525773196,0.4026919179123385,0.4573740704325212,0.13993401165514033
51,09.11.2025,0.057692307692307696,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.22862811742007316,0.652529766494942,0.11884211608498481
52,09.12.2025,0.25900900900900903,0.43478260869565216,0.41739130434782606,0.14782608695652175,0.4344283780929689,0.4186748343866537,0.14689678752037735
53,10.01.2026,0.06134969325153374,0.1,0.3,0.6,0.07247257309894861,0.34066422684933845,0.586863200051713
54,10.02.2026,0.2673076923076923,0.539568345323741,0.37410071942446044,0.08633093525179857,0.5347406619324,0.38898965732579,0.07626968074181004
55,10.03.2026,0.2567849686847599,0.44715447154471544,0.3902439024390244,0.16260162601626016,0.4367326425530055,0.4154161934666746,0.14785116398031992
56,10.11.2025,0.23116883116883116,0.5280898876404494,0.33707865168539325,0.1348314606741573,0.5343459690343556,0.34635364845235717,0.1193003825132872
57,10.12.2025,0.23146067415730337,0.47572815533980584,0.3106796116504854,0.21359223300970873,0.4716797527821278,0.3286154655876082,0.19970478163026403
58,11.01.2026,0.05847953216374269,0.7,0.1,0.2,0.7134979474491051,0.10831870454723777,0.17818334800365707
59,11.02.2026,0.2459605026929982,0.48175182481751827,0.41605839416058393,0.10218978102189781,0.48104448698911295,0.43305258809332486,0.08590292491756221
60,11.03.2026,0.2125,0.38235294117647056,0.49019607843137253,0.12745098039215685,0.37912961651553934,0.5106092575676648,0.11026112591679589
61,11.11.2025,0.25699745547073793,0.5346534653465347,0.36633663366336633,0.09900990099009901,0.536293664964471,0.3691896168142303,0.09451671822129872
62,11.12.2025,0.2831050228310502,0.41935483870967744,0.3548387096774194,0.22580645161290322,0.4151457891302445,0.3737431088768706,0.21111110199288488
63,12.01.2026,0.2493573264781491,0.4536082474226804,0.422680412371134,0.12371134020618557,0.4462617655899369,0.43705812735808347,0.11668010705197966
64,12.02.2026,0.25314183123877915,0.524822695035461,0.3191489361702128,0.15602836879432624,0.5241629157857973,0.33713746754596285,0.13869961666823985
65,12.03.2026,0.21912350597609562,0.32727272727272727,0.5,0.17272727272727273,0.32979321065474065,0.5253143029480238,0.14489248639723545
66,12.11.2025,0.23904382470119523,0.44166666666666665,0.31666666666666665,0.24166666666666667,0.4532432604063512,0.3309637583637181,0.21579298122993065
67,12.12.2025,0.21568627450980393,0.38636363636363635,0.4659090909090909,0.14772727272727273,0.38265979028566854,0.48712495301318387,0.13021525670114759
68,13.01.2026,0.20861678004535147,0.5108695652173914,0.33695652173913043,0.15217391304347827,0.5126539025152179,0.355150950431817,0.1321951470529651
69,13.02.2026,0.21521739130434783,0.40404040404040403,0.36363636363636365,0.23232323232323232,0.40641577444200633,0.3710096518744928,0.22257457368350086
70,13.03.2026,0.1735357917570499,0.175,0.65,0.175,0.1675669432710046,0.6926073449105353,0.1398257118184601
71,13.11.2025,0.27348643006263046,0.45038167938931295,0.40458015267175573,0.1450381679389313,0.45384949008231257,0.41404015824830126,0.13211035166938614
72,13.12.2025,0.06493506493506493,0.6,0.2,0.2,0.5988571711084962,0.2046670684310854,0.19647576046041837
73,14.01.2026,0.18803418803418803,0.3977272727272727,0.42045454545454547,0.18181818181818182,0.40933633426192306,0.4171955974096336,0.17346806832844333
74,14.02.2026,0.03296703296703297,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6871807292316651,0.17779170953977688,0.135027561228558
75,14.03.2026,0.0335195530726257,0.3333333333333333,0.5,0.16666666666666666,0.335774258064293,0.4956511435066798,0.16857459842902722
76,14.11.2025,0.25060240963855424,0.40384615384615385,0.4230769230769231,0.17307692307692307,0.39646999807894584,0.44952883687098105,0.15400116505007308
77,14.12.2025,0.08536585365853659,0.21428571428571427,0.2857142857142857,0.5,0.23409332387661083,0.33245587217089534,0.4334508039524938
78,15.01.2026,0.21475054229934923,0.5151515151515151,0.37373737373737376,0.1111111111111111,0.5123144027179823,0.39634033366568183,0.09134526361633577
79,15.02.2026,0.06790123456790123,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.37667057934720655,0.3978086484470663,0.22552077220572717
80,15.03.2026,0.031446540880503145,0.6,0.2,0.2,0.5789438065060465,0.23438264340196474,0.18667355009198874
81,15.11.2025,0.06962025316455696,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.3041875263725563,0.39029969506177997,0.3055127785656637
82,15.12.2025,0.26541554959785524,0.3838383838383838,0.3838383838383838,0.23232323232323232,0.38538228739845926,0.4111973133010023,0.20342039930053846
83,16.01.2026,0.2025,0.5308641975308642,0.2716049382716049,0.19753086419753085,0.5504553848073958,0.28075013764994833,0.16879447754265592
84,16.02.2026,0.15953307392996108,0.3902439024390244,0.4634146341463415,0.14634146341463414,0.3887816672659686,0.4846720662034217,0.12654626653060974
85,16.03.2026,0.23076923076923078,0.3763440860215054,0.41935483870967744,0.20430107526881722,0.3724225516885579,0.4583007801433707,0.16927666816807133
86,16.11.2025,0.04516129032258064,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.42988660377305654,0.42600675096655727,0.1441066452603862
87,16.12.2025,0.2301980198019802,0.3978494623655914,0.3978494623655914,0.20430107526881722,0.37412720567427343,0.43589199787486893,0.18998079645085764
88,17.01.2026,0.07909604519774012,0.21428571428571427,0.42857142857142855,0.35714285714285715,0.20760360959407578,0.45237152156790666,0.3400248688380176
89,17.02.2026,0.24181360201511334,0.3958333333333333,0.375,0.22916666666666666,0.40676171508424425,0.38577930006073213,0.2074589848550236
90,17.03.2026,0.19813519813519814,0.4,0.4235294117647059,0.17647058823529413,0.4008806681825845,0.44956743022095863,0.14955190159645687
91,17.11.2025,0.23728813559322035,0.3877551020408163,0.37755102040816324,0.23469387755102042,0.38858193445150574,0.3975700193903016,0.21384804615819264
92,17.12.2025,0.28087167070217917,0.43103448275862066,0.3448275862068966,0.22413793103448276,0.424942220022192,0.36740370684487433,0.20765407313293366
93,18.01.2026,0.08536585365853659,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.29562676680191863,0.368869136630795,0.33550409656728636
94,18.02.2026,0.24347826086956523,0.5267857142857143,0.2767857142857143,0.19642857142857142,0.5338716438970227,0.28040161921458845,0.18572673688838884
95,18.03.2026,0.2144469525959368,0.4105263157894737,0.4421052631578947,0.14736842105263157,0.4106832248772266,0.46004089113650604,0.12927588398626735
96,18.11.2025,0.2693156732891832,0.39344262295081966,0.45081967213114754,0.1557377049180328,0.39759328853454734,0.46415767054411183,0.13824904092134083
97,18.12.2025,0.2494279176201373,0.4036697247706422,0.3302752293577982,0.26605504587155965,0.4139252123889321,0.3370742994291716,0.2490004881818963
98,19.01.2026,0.22884012539184953,0.3698630136986301,0.4794520547945205,0.1506849315068493,0.3586961248802231,0.5126286276942008,0.12867524742557612
99,19.02.2026,0.2585034013605442,0.4824561403508772,0.39473684210526316,0.12280701754385964,0.47232738747114233,0.41285851848921507,0.11481409403964263
100,19.03.2026,0.2125,0.3235294117647059,0.4803921568627451,0.19607843137254902,0.3008676582379107,0.5225159741295788,0.17661636763251048
101,19.11.2025,0.2281449893390192,0.40186915887850466,0.411214953271028,0.18691588785046728,0.40238238789841907,0.436595088825403,0.16102252327617791
102,19.12.2025,0.21933962264150944,0.5053763440860215,0.34408602150537637,0.15053763440860216,0.5089932371641015,0.36347019542534054,0.1275365674105579
103,20.01.2026,0.2163355408388521,0.41836734693877553,0.41836734693877553,0.16326530612244897,0.4051917078285796,0.4368721029021051,0.15793618926931532
104,20.02.2026,0.21236559139784947,0.3670886075949367,0.43037974683544306,0.20253164556962025,0.36698150935765367,0.4472041412723193,0.18581434937002705
105,20.03.2026,0.18705035971223022,0.28205128205128205,0.5897435897435898,0.1282051282051282,0.27470305141146334,0.6088409312284927,0.11645601736004399
106,20.11.2025,0.211864406779661,0.47,0.4,0.13,0.4788376014078082,0.40464993749320527,0.11651246109898655
107,20.12.2025,0.08666666666666667,0.3076923076923077,0.38461538461538464,0.3076923076923077,0.31699349332014104,0.37402464607372476,0.3089818606061342
108,21.01.2026,0.22332015810276679,0.4247787610619469,0.37168141592920356,0.20353982300884957,0.44246680919050746,0.39572084722705547,0.16181234358243707
109,21.02.2026,0.02127659574468085,0.25,0.5,0.25,0.25449542492851035,0.5333304081830634,0.21217416688842627
110,21.03.2026,0.07741935483870968,0.08333333333333333,0.75,0.16666666666666666,0.07409073174149522,0.7545590360700036,0.17135023218850112
111,21.11.2025,0.21978021978021978,0.33,0.47,0.2,0.31846789536385817,0.4960566967146561,0.18547540792148576
112,21.12.2025,0.07432432432432433,0.5454545454545454,0.45454545454545453,0.0,0.5395799182284553,0.46042008177154475,0.0
113,22.01.2026,0.2505643340857788,0.5405405405405406,0.34234234234234234,0.11711711711711711,0.5380436326878405,0.36315841100305113,0.0987979563091084
114,22.02.2026,0.043478260869565216,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.4495527532642606,0.4402063600349171,0.11024088670082235
115,22.03.2026,0.06622516556291391,0.4,0.3,0.3,0.4387250619263551,0.3153408176366579,0.245934120436987
116,22.11.2025,0.031914893617021274,0.16666666666666666,0.5,0.3333333333333333,0.14209815710485346,0.5325558727643924,0.32534597013075406
117,22.12.2025,0.23376623376623376,0.5138888888888888,0.2916666666666667,0.19444444444444445,0.530368607266701,0.293054801325293,0.17657659140800608
118,23.01.2026,0.2037037037037037,0.48863636363636365,0.3977272727272727,0.11363636363636363,0.48836552439917025,0.40717817193192385,0.1044563036689059
119,23.02.2026,0.2608695652173913,0.4777777777777778,0.3888888888888889,0.13333333333333333,0.46970720807217825,0.408255594137735,0.12203719779008673
120,23.03.2026,0.21808510638297873,0.2804878048780488,0.5365853658536586,0.18292682926829268,0.2759822049552482,0.5552978207130234,0.16871997433172836
121,23.11.2025,0.0880503144654088,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.41163681586905754,0.4430444307875241,0.14531875334341834
122,23.12.2025,0.20987654320987653,0.5882352941176471,0.20588235294117646,0.20588235294117646,0.6022148569026179,0.2035464007973464,0.1942387423000357
123,24.01.2026,0.04046242774566474,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.5903959371180458,0.12413499596962296,0.28546906691233115
124,24.02.2026,0.24384787472035793,0.5321100917431193,0.3853211009174312,0.08256880733944955,0.5466852764851756,0.38606036156565554,0.06725436194916885
125,24.03.2026,0.24228028503562946,0.38235294117647056,0.4215686274509804,0.19607843137254902,0.3855850551859205,0.44172717680574486,0.1726877680083346
126,24.11.2025,0.23979591836734693,0.5,0.3723404255319149,0.1276595744680851,0.49262950606253136,0.3827957186067002,0.12457477533076841
127,24.12.2025,0.22477064220183487,0.5306122448979592,0.32653061224489793,0.14285714285714285,0.5252686702161684,0.3430633103205694,0.1316680194632622
128,25.01.2026,0.047619047619047616,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.4125536358513192,0.4262326082962061,0.16121375585247474
129,25.02.2026,0.31601731601731603,0.5136986301369864,0.3698630136986301,0.11643835616438356,0.519767854488586,0.37838267356965855,0.1018494719417555
130,25.03.2026,0.17942583732057416,0.38666666666666666,0.44,0.17333333333333334,0.38884837017975654,0.4589194826444479,0.15223214717579556
131,25.11.2025,0.21818181818181817,0.4375,0.3854166666666667,0.17708333333333334,0.4394660468738349,0.4019423588168195,0.15859159430934555
132,25.12.2025,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.30797523395323506,0.3432016402242031,0.34882312582256186
133,26.01.2026,0.22070844686648503,0.6296296296296297,0.2716049382716049,0.09876543209876543,0.6323804531351377,0.27468129933465085,0.09293824753021145
134,26.02.2026,0.2694610778443114,0.43703703703703706,0.3851851851851852,0.17777777777777778,0.43869962395185386,0.41168580926107784,0.14961456678706836
135,26.03.2026,0.2277432712215321,0.4,0.45454545454545453,0.14545454545454545,0.38219171793503603,0.48063938572458226,0.13716889634038168
136,26.11.2025,0.23917995444191345,0.4666666666666667,0.3333333333333333,0.2,0.4834943385523098,0.3423879186728422,0.17411774277484804
137,26.12.2025,0.15827338129496402,0.5909090909090909,0.36363636363636365,0.045454545454545456,0.5535941431785618,0.4044262982338783,0.04197955858755979
138,27.01.2026,0.2558139534883721,0.5537190082644629,0.3140495867768595,0.1322314049586777,0.5636732497256223,0.3186257761947528,0.11770097407962496
139,27.02.2026,0.2616136919315403,0.3177570093457944,0.4766355140186916,0.205607476635514,0.3087934916110965,0.5039696472843487,0.1872368611045548
140,27.03.2026,0.18872549019607843,0.36363636363636365,0.5584415584415584,0.07792207792207792,0.3527639416722395,0.5744310446982165,0.07280501362954396
141,27.11.2025,0.23353293413173654,0.4230769230769231,0.4358974358974359,0.14102564102564102,0.4100905522763289,0.46288656271505985,0.12702288500861125
142,27.12.2025,0.024691358024691357,0.0,0.0,1.0,0.0,0.0,1.0
143,28.01.2026,0.28007889546351084,0.5070422535211268,0.36619718309859156,0.1267605633802817,0.5104246568574914,0.3750071699846226,0.114568173157886
144,28.02.2026,0.045,0.4444444444444444,0.5555555555555556,0.0,0.39182307395662225,0.6081769260433778,0.0
145,28.03.2026,0.06432748538011696,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.392639428278937,0.3838120269448534,0.22354854477620964
146,28.11.2025,0.20765027322404372,0.4473684210526316,0.4342105263157895,0.11842105263157894,0.4337094413571207,0.4580056516219357,0.10828490702094364
147,28.12.2025,0.05982905982905983,0.5714285714285714,0.42857142857142855,0.0,0.5666897782905859,0.43331022170941413,0.0
148,29.01.2026,0.3071786310517529,0.4782608695652174,0.41847826086956524,0.10326086956521739,0.4753807919746103,0.43162588991514417,0.09299331811024551
149,29.03.2026,0.0755813953488372,0.46153846153846156,0.3076923076923077,0.23076923076923078,0.4620611527409971,0.3338368139863484,0.20410203327265447
150,29.11.2025,0.06770833333333333,0.15384615384615385,0.46153846153846156,0.38461538461538464,0.17029821033966294,0.46926585300288265,0.3604359366574544
151,29.12.2025,0.18376068376068377,0.5116279069767442,0.3488372093023256,0.13953488372093023,0.4969540916994967,0.3635464784545338,0.1394994298459695
152,30.01.2026,0.2482758620689655,0.4166666666666667,0.4074074074074074,0.17592592592592593,0.42358948432472326,0.42365289461865235,0.15275762105662438
153,30.03.2026,0.2663316582914573,0.330188679245283,0.49056603773584906,0.1792452830188679,0.32884508982792343,0.5123221848007186,0.15883272537135798
154,30.11.2025,0.0821917808219178,0.25,0.3333333333333333,0.4166666666666667,0.26635139758671195,0.3519940394331307,0.3816545629801574
155,30.12.2025,0.1821561338289963,0.3877551020408163,0.42857142857142855,0.1836734693877551,0.3724000037347014,0.45642213338385684,0.1711778628814418
156,31.01.2026,0.03614457831325301,0.5,0.3333333333333333,0.16666666666666666,0.4650542349148226,0.3873062113605047,0.14763955372467266
157,31.03.2026,0.2092511013215859,0.45263157894736844,0.4105263157894737,0.1368421052631579,0.4514314033194128,0.42000177245041936,0.12856682423016785
158,31.12.2025,0.22033898305084745,0.5,0.40384615384615385,0.09615384615384616,0.473957702009689,0.429283954970888,0.09675834301942299
